PlayerName,Region,FGM,FGA,FGPer,FGAPerZone,MakesAssisted
Marvin Cannon,Short MR,0,1,0.00%,2.17%,NA
Marvin Cannon,Long MR,1,3,33.33%,6.52%,0.00%
Marvin Cannon,NBA 3s,5,17,29.41%,36.96%,40.00%
DJ Rodman,Left Wing 3s,0,6,0.00%,31.58%,NA
DJ Rodman,Above Break,2,4,50.00%,21.05%,50.00%
DJ Rodman,Right Wing 3s,1,2,50.00%,10.53%,100.00%
DJ Rodman,Rim,2,5,40.00%,26.32%,0.00%
DJ Rodman,Short MR,0,1,0.00%,5.26%,NA
DJ Rodman,Long MR,0,1,0.00%,5.26%,NA
DJ Rodman,NBA 3s,3,8,37.50%,42.11%,66.67%
Jervae Robinson,Left Wing 3s,0,3,0.00%,3.23%,NA
Jervae Robinson,Above Break,8,32,25.00%,34.41%,12.50%
Jervae Robinson,Right Wing 3s,2,8,25.00%,8.60%,0.00%
Jervae Robinson,Rim,11,26,42.31%,27.96%,27.27%
Jervae Robinson,Short MR,4,9,44.44%,9.68%,0.00%
Jervae Robinson,Long MR,3,15,20.00%,16.13%,33.33%
Jervae Robinson,NBA 3s,8,31,25.81%,33.33%,0.00%
Terrell Brown (Seattle Redhawks),Left Wing 3s,0,0,NA,0.00%,NA
Terrell Brown (Seattle Redhawks),Above Break,1,7,14.29%,8.05%,0.00%
Terrell Brown (Seattle Redhawks),Right Wing 3s,1,1,100.00%,1.15%,100.00%
Terrell Brown (Seattle Redhawks),Rim,7,12,58.33%,13.79%,0.00%
Terrell Brown (Seattle Redhawks),Short MR,13,27,48.15%,31.03%,0.00%
Terrell Brown (Seattle Redhawks),Long MR,13,40,32.50%,45.98%,0.00%
Terrell Brown (Seattle Redhawks),NBA 3s,1,7,14.29%,8.05%,0.00%
CJ Elleby,Left Wing 3s,4,12,33.33%,4.84%,0.00%
CJ Elleby,Above Break,21,80,26.25%,32.26%,52.38%
CJ Elleby,Right Wing 3s,6,10,60.00%,4.03%,83.33%
CJ Elleby,Rim,50,72,69.44%,29.03%,18.00%
CJ Elleby,Short MR,3,19,15.79%,7.66%,0.00%
CJ Elleby,Long MR,19,55,34.55%,22.18%,5.26%
CJ Elleby,NBA 3s,22,75,29.33%,30.24%,45.45%
Morgan Means,Left Wing 3s,0,1,0.00%,2.38%,NA
Morgan Means,Above Break,3,17,17.65%,40.48%,66.67%
Morgan Means,Right Wing 3s,0,2,0.00%,4.76%,NA
Morgan Means,Rim,5,7,71.43%,16.67%,20.00%
Morgan Means,Short MR,1,4,25.00%,9.52%,0.00%
Morgan Means,Long MR,1,11,9.09%,26.19%,0.00%
Morgan Means,NBA 3s,3,18,16.67%,42.86%,66.67%
Jaylen Shead,Left Wing 3s,0,1,0.00%,2.44%,NA
Jaylen Shead,Above Break,3,6,50.00%,14.63%,66.67%
Jaylen Shead,Right Wing 3s,0,3,0.00%,7.32%,NA
Jaylen Shead,Rim,8,24,33.33%,58.54%,25.00%
Jaylen Shead,Short MR,0,2,0.00%,4.88%,NA
Jaylen Shead,Long MR,1,5,20.00%,12.20%,0.00%
Jaylen Shead,NBA 3s,2,8,25.00%,19.51%,50.00%
Deion James,Left Wing 3s,0,0,NA,0.00%,NA
Deion James,Above Break,0,0,NA,0.00%,NA
Deion James,Right Wing 3s,0,0,NA,0.00%,NA
Deion James,Rim,4,9,44.44%,90.00%,25.00%
Deion James,Short MR,0,0,NA,0.00%,NA
Deion James,Long MR,0,1,0.00%,10.00%,NA
Deion James,NBA 3s,0,0,NA,0.00%,NA
Myles Carter,Left Wing 3s,0,1,0.00%,4.17%,NA
Myles Carter,Above Break,0,0,NA,0.00%,NA
Myles Carter,Right Wing 3s,0,0,NA,0.00%,NA
Myles Carter,Rim,7,13,53.85%,54.17%,28.57%
Myles Carter,Short MR,1,5,20.00%,20.83%,0.00%
Myles Carter,Long MR,1,5,20.00%,20.83%,0.00%
Myles Carter,NBA 3s,0,0,NA,0.00%,NA
Aaron Nettles,Left Wing 3s,0,0,NA,0.00%,NA
Aaron Nettles,Above Break,6,12,50.00%,66.67%,33.33%
Aaron Nettles,Right Wing 3s,0,1,0.00%,5.56%,NA
Aaron Nettles,Rim,1,3,33.33%,16.67%,0.00%
Aaron Nettles,Short MR,0,0,NA,0.00%,NA
Aaron Nettles,Long MR,0,2,0.00%,11.11%,NA
Aaron Nettles,NBA 3s,6,10,60.00%,55.56%,33.33%
Noah Williams,Left Wing 3s,1,3,33.33%,4.92%,0.00%
Noah Williams,Above Break,1,8,12.50%,13.11%,100.00%
Noah Williams,Right Wing 3s,1,2,50.00%,3.28%,100.00%
Noah Williams,Rim,15,28,53.57%,45.90%,26.67%
Noah Williams,Short MR,5,11,45.45%,18.03%,0.00%
Noah Williams,Long MR,2,9,22.22%,14.75%,50.00%
Noah Williams,NBA 3s,2,11,18.18%,18.03%,100.00%
Jeff Pollard,Left Wing 3s,1,3,33.33%,2.75%,100.00%
Jeff Pollard,Above Break,8,32,25.00%,29.36%,37.50%
Jeff Pollard,Right Wing 3s,1,1,100.00%,0.92%,0.00%
Jeff Pollard,Rim,38,53,71.70%,48.62%,47.37%
Jeff Pollard,Short MR,8,17,47.06%,15.60%,25.00%
Jeff Pollard,Long MR,0,3,0.00%,2.75%,NA
Jeff Pollard,NBA 3s,9,30,30.00%,27.52%,33.33%
Isaac Bonton,Left Wing 3s,2,5,40.00%,2.29%,100.00%
Isaac Bonton,Above Break,21,74,28.38%,33.94%,23.81%
Isaac Bonton,Right Wing 3s,4,13,30.77%,5.96%,75.00%
Isaac Bonton,Rim,31,77,40.26%,35.32%,3.23%
Isaac Bonton,Short MR,4,19,21.05%,8.72%,0.00%
Isaac Bonton,Long MR,10,30,33.33%,13.76%,10.00%
Isaac Bonton,NBA 3s,17,67,25.37%,30.73%,35.29%
Jordan Dallas,Left Wing 3s,0,0,NA,0.00%,NA
Jordan Dallas,Above Break,0,2,0.00%,28.57%,NA
Jordan Dallas,Right Wing 3s,0,0,NA,0.00%,NA
Jordan Dallas,Rim,1,4,25.00%,57.14%,0.00%
Jordan Dallas,Short MR,0,0,NA,0.00%,NA
Jordan Dallas,Long MR,0,1,0.00%,14.29%,NA
Jordan Dallas,NBA 3s,0,2,0.00%,28.57%,NA
Delante Jones,Left Wing 3s,0,4,0.00%,12.50%,NA
Delante Jones,Above Break,4,13,30.77%,40.63%,0.00%
Delante Jones,Right Wing 3s,0,3,0.00%,9.38%,NA
Delante Jones,Rim,1,3,33.33%,9.38%,0.00%
Delante Jones,Short MR,1,1,100.00%,3.13%,100.00%
Delante Jones,Long MR,1,8,12.50%,25.00%,0.00%
Delante Jones,NBA 3s,4,12,33.33%,37.50%,0.00%
Aljaz Kunc,Left Wing 3s,8,15,53.33%,15.00%,62.50%
Aljaz Kunc,Above Break,8,30,26.67%,30.00%,50.00%
Aljaz Kunc,Right Wing 3s,2,11,18.18%,11.00%,50.00%
Aljaz Kunc,Rim,14,25,56.00%,25.00%,14.29%
Aljaz Kunc,Short MR,3,9,33.33%,9.00%,66.67%
Aljaz Kunc,Long MR,2,10,20.00%,10.00%,50.00%
Aljaz Kunc,NBA 3s,13,35,37.14%,35.00%,61.54%
Rip Economou,Left Wing 3s,0,1,0.00%,20.00%,NA
Rip Economou,Above Break,0,1,0.00%,20.00%,NA
Rip Economou,Right Wing 3s,0,2,0.00%,40.00%,NA
Rip Economou,Rim,0,0,NA,0.00%,NA
Rip Economou,Short MR,0,0,NA,0.00%,NA
Rip Economou,Long MR,1,1,100.00%,20.00%,0.00%
Rip Economou,NBA 3s,0,2,0.00%,40.00%,NA
Mattia Da Campo,Left Wing 3s,0,1,0.00%,9.09%,NA
Mattia Da Campo,Above Break,1,2,50.00%,18.18%,0.00%
Mattia Da Campo,Right Wing 3s,1,2,50.00%,18.18%,0.00%
Mattia Da Campo,Rim,3,4,75.00%,36.36%,33.33%
Mattia Da Campo,Short MR,0,2,0.00%,18.18%,NA
Mattia Da Campo,Long MR,0,0,NA,0.00%,NA
Mattia Da Campo,NBA 3s,1,3,33.33%,27.27%,0.00%
Malcolm Wynter,Left Wing 3s,0,0,NA,0.00%,NA
Malcolm Wynter,Above Break,0,1,0.00%,50.00%,NA
Malcolm Wynter,Right Wing 3s,0,0,NA,0.00%,NA
Malcolm Wynter,Rim,0,0,NA,0.00%,NA
Malcolm Wynter,Short MR,0,1,0.00%,50.00%,NA
Malcolm Wynter,Long MR,0,0,NA,0.00%,NA
Malcolm Wynter,NBA 3s,0,1,0.00%,50.00%,NA
Carter Collins,Left Wing 3s,1,5,20.00%,8.93%,100.00%
Carter Collins,Above Break,4,15,26.67%,26.79%,75.00%
Carter Collins,Right Wing 3s,1,5,20.00%,8.93%,100.00%
Carter Collins,Rim,11,17,64.71%,30.36%,27.27%
Carter Collins,Short MR,3,11,27.27%,19.64%,0.00%
Carter Collins,Long MR,2,3,66.67%,5.36%,0.00%
Carter Collins,NBA 3s,5,14,35.71%,25.00%,100.00%
Luke Frampton,Left Wing 3s,0,0,NA,0.00%,NA
Luke Frampton,Above Break,8,13,61.54%,56.52%,62.50%
Luke Frampton,Right Wing 3s,0,4,0.00%,17.39%,NA
Luke Frampton,Rim,0,2,0.00%,8.70%,NA
Luke Frampton,Short MR,0,0,NA,0.00%,NA
Luke Frampton,Long MR,2,4,50.00%,17.39%,0.00%
Luke Frampton,NBA 3s,7,13,53.85%,56.52%,57.14%
Mike Jones,Left Wing 3s,2,4,50.00%,12.12%,50.00%
Mike Jones,Above Break,10,20,50.00%,60.61%,80.00%
Mike Jones,Right Wing 3s,0,3,0.00%,9.09%,NA
Mike Jones,Rim,1,4,25.00%,12.12%,100.00%
Mike Jones,Short MR,1,2,50.00%,6.06%,100.00%
Mike Jones,Long MR,0,0,NA,0.00%,NA
Mike Jones,NBA 3s,9,17,52.94%,51.52%,77.78%
Kellan Grady,Left Wing 3s,1,7,14.29%,7.00%,100.00%
Kellan Grady,Above Break,5,20,25.00%,20.00%,80.00%
Kellan Grady,Right Wing 3s,1,6,16.67%,6.00%,0.00%
Kellan Grady,Rim,28,38,73.68%,38.00%,10.71%
Kellan Grady,Short MR,6,14,42.86%,14.00%,0.00%
Kellan Grady,Long MR,4,15,26.67%,15.00%,0.00%
Kellan Grady,NBA 3s,4,20,20.00%,20.00%,50.00%
Jon Axel Gudmundsson,Left Wing 3s,4,8,50.00%,12.90%,50.00%
Jon Axel Gudmundsson,Above Break,5,21,23.81%,33.87%,40.00%
Jon Axel Gudmundsson,Right Wing 3s,1,4,25.00%,6.45%,100.00%
Jon Axel Gudmundsson,Rim,12,21,57.14%,33.87%,0.00%
Jon Axel Gudmundsson,Short MR,0,2,0.00%,3.23%,NA
Jon Axel Gudmundsson,Long MR,2,6,33.33%,9.68%,0.00%
Jon Axel Gudmundsson,NBA 3s,5,21,23.81%,33.87%,20.00%
Hyunjung Lee,Left Wing 3s,3,9,33.33%,23.08%,100.00%
Hyunjung Lee,Above Break,3,13,23.08%,33.33%,33.33%
Hyunjung Lee,Right Wing 3s,4,7,57.14%,17.95%,0.00%
Hyunjung Lee,Rim,6,7,85.71%,17.95%,50.00%
Hyunjung Lee,Short MR,1,2,50.00%,5.13%,0.00%
Hyunjung Lee,Long MR,0,1,0.00%,2.56%,NA
Hyunjung Lee,NBA 3s,7,20,35.00%,51.28%,28.57%
Bates Jones,Left Wing 3s,0,0,NA,0.00%,NA
Bates Jones,Above Break,1,9,11.11%,56.25%,100.00%
Bates Jones,Right Wing 3s,0,1,0.00%,6.25%,NA
Bates Jones,Rim,0,3,0.00%,18.75%,NA
Bates Jones,Short MR,1,2,50.00%,12.50%,0.00%
Bates Jones,Long MR,0,1,0.00%,6.25%,NA
Bates Jones,NBA 3s,1,8,12.50%,50.00%,100.00%
Luka Brajkovic,Left Wing 3s,0,0,NA,0.00%,NA
Luka Brajkovic,Above Break,1,2,50.00%,4.76%,100.00%
Luka Brajkovic,Right Wing 3s,0,1,0.00%,2.38%,NA
Luka Brajkovic,Rim,13,23,56.52%,54.76%,38.46%
Luka Brajkovic,Short MR,4,13,30.77%,30.95%,25.00%
Luka Brajkovic,Long MR,1,3,33.33%,7.14%,0.00%
Luka Brajkovic,NBA 3s,0,0,NA,0.00%,NA
Allen Flanigan,Left Wing 3s,1,4,25.00%,8.33%,100.00%
Allen Flanigan,Above Break,2,9,22.22%,18.75%,100.00%
Allen Flanigan,Right Wing 3s,1,4,25.00%,8.33%,100.00%
Allen Flanigan,Rim,13,23,56.52%,47.92%,38.46%
Allen Flanigan,Short MR,5,7,71.43%,14.58%,40.00%
Allen Flanigan,Long MR,1,1,100.00%,2.08%,0.00%
Allen Flanigan,NBA 3s,3,10,30.00%,20.83%,100.00%
Tyrell Jones,Left Wing 3s,0,0,NA,0.00%,NA
Tyrell Jones,Above Break,0,5,0.00%,45.45%,NA
Tyrell Jones,Right Wing 3s,0,0,NA,0.00%,NA
Tyrell Jones,Rim,2,6,33.33%,54.55%,0.00%
Tyrell Jones,Short MR,0,0,NA,0.00%,NA
Tyrell Jones,Long MR,0,0,NA,0.00%,NA
Tyrell Jones,NBA 3s,0,4,0.00%,36.36%,NA
David Kristensen,Left Wing 3s,0,0,NA,0.00%,NA
David Kristensen,Above Break,0,0,NA,0.00%,NA
David Kristensen,Right Wing 3s,0,0,NA,0.00%,NA
David Kristensen,Rim,1,3,33.33%,100.00%,0.00%
David Kristensen,Short MR,0,0,NA,0.00%,NA
David Kristensen,Long MR,0,0,NA,0.00%,NA
David Kristensen,NBA 3s,0,0,NA,0.00%,NA
Myles Parker,Left Wing 3s,0,0,NA,0.00%,NA
Myles Parker,Above Break,0,0,NA,0.00%,NA
Myles Parker,Right Wing 3s,0,0,NA,0.00%,NA
Myles Parker,Rim,0,1,0.00%,100.00%,NA
Myles Parker,Short MR,0,0,NA,0.00%,NA
Myles Parker,Long MR,0,0,NA,0.00%,NA
Myles Parker,NBA 3s,0,0,NA,0.00%,NA
Isaiah Whaley,Left Wing 3s,0,0,NA,0.00%,NA
Isaiah Whaley,Above Break,0,0,NA,0.00%,NA
Isaiah Whaley,Right Wing 3s,0,0,NA,0.00%,NA
Isaiah Whaley,Rim,13,25,52.00%,59.52%,30.77%
Isaiah Whaley,Short MR,1,5,20.00%,11.90%,100.00%
Isaiah Whaley,Long MR,4,12,33.33%,28.57%,50.00%
Isaiah Whaley,NBA 3s,0,0,NA,0.00%,NA
Akok Akok,Left Wing 3s,0,1,0.00%,1.16%,NA
Akok Akok,Above Break,5,18,27.78%,20.93%,60.00%
Akok Akok,Right Wing 3s,3,6,50.00%,6.98%,100.00%
Akok Akok,Rim,26,42,61.90%,48.84%,50.00%
Akok Akok,Short MR,3,10,30.00%,11.63%,33.33%
Akok Akok,Long MR,4,9,44.44%,10.47%,25.00%
Akok Akok,NBA 3s,5,15,33.33%,17.44%,60.00%
Sidney Wilson,Left Wing 3s,0,0,NA,0.00%,NA
Sidney Wilson,Above Break,0,3,0.00%,8.82%,NA
Sidney Wilson,Right Wing 3s,0,0,NA,0.00%,NA
Sidney Wilson,Rim,12,23,52.17%,67.65%,41.67%
Sidney Wilson,Short MR,1,4,25.00%,11.76%,0.00%
Sidney Wilson,Long MR,2,4,50.00%,11.76%,0.00%
Sidney Wilson,NBA 3s,0,2,0.00%,5.88%,NA
Brendan Adams,Left Wing 3s,4,8,50.00%,9.76%,50.00%
Brendan Adams,Above Break,4,18,22.22%,21.95%,50.00%
Brendan Adams,Right Wing 3s,6,15,40.00%,18.29%,83.33%
Brendan Adams,Rim,20,26,76.92%,31.71%,10.00%
Brendan Adams,Short MR,3,8,37.50%,9.76%,0.00%
Brendan Adams,Long MR,2,7,28.57%,8.54%,0.00%
Brendan Adams,NBA 3s,6,23,26.09%,28.05%,50.00%
Tyler Polley,Left Wing 3s,3,4,75.00%,3.74%,33.33%
Tyler Polley,Above Break,23,60,38.33%,56.07%,52.17%
Tyler Polley,Right Wing 3s,4,9,44.44%,8.41%,75.00%
Tyler Polley,Rim,7,17,41.18%,15.89%,14.29%
Tyler Polley,Short MR,1,3,33.33%,2.80%,0.00%
Tyler Polley,Long MR,7,14,50.00%,13.08%,42.86%
Tyler Polley,NBA 3s,20,54,37.04%,50.47%,55.00%
Christian Vital,Left Wing 3s,6,13,46.15%,7.88%,33.33%
Christian Vital,Above Break,16,53,30.19%,32.12%,18.75%
Christian Vital,Right Wing 3s,4,10,40.00%,6.06%,25.00%
Christian Vital,Rim,27,53,50.94%,32.12%,11.11%
Christian Vital,Short MR,3,10,30.00%,6.06%,0.00%
Christian Vital,Long MR,6,26,23.08%,15.76%,16.67%
Christian Vital,NBA 3s,18,57,31.58%,34.55%,16.67%
Josh Carlton,Left Wing 3s,0,0,NA,0.00%,NA
Josh Carlton,Above Break,0,0,NA,0.00%,NA
Josh Carlton,Right Wing 3s,0,0,NA,0.00%,NA
Josh Carlton,Rim,60,101,59.41%,80.16%,30.00%
Josh Carlton,Short MR,3,23,13.04%,18.25%,66.67%
Josh Carlton,Long MR,0,2,0.00%,1.59%,NA
Josh Carlton,NBA 3s,0,0,NA,0.00%,NA
Alterique Gilbert,Left Wing 3s,0,2,0.00%,1.53%,NA
Alterique Gilbert,Above Break,15,47,31.91%,35.88%,13.33%
Alterique Gilbert,Right Wing 3s,3,10,30.00%,7.63%,0.00%
Alterique Gilbert,Rim,12,33,36.36%,25.19%,8.33%
Alterique Gilbert,Short MR,2,7,28.57%,5.34%,0.00%
Alterique Gilbert,Long MR,10,32,31.25%,24.43%,0.00%
Alterique Gilbert,NBA 3s,14,42,33.33%,32.06%,7.14%
Jalen Gaffney,Left Wing 3s,0,1,0.00%,3.03%,NA
Jalen Gaffney,Above Break,5,13,38.46%,39.39%,40.00%
Jalen Gaffney,Right Wing 3s,0,1,0.00%,3.03%,NA
Jalen Gaffney,Rim,5,12,41.67%,36.36%,0.00%
Jalen Gaffney,Short MR,0,2,0.00%,6.06%,NA
Jalen Gaffney,Long MR,1,4,25.00%,12.12%,100.00%
Jalen Gaffney,NBA 3s,4,12,33.33%,36.36%,50.00%
Jerry Johnson Jr,Left Wing 3s,1,2,50.00%,11.76%,0.00%
Jerry Johnson Jr,Above Break,1,6,16.67%,35.29%,0.00%
Jerry Johnson Jr,Right Wing 3s,3,3,100.00%,17.65%,0.00%
Jerry Johnson Jr,Rim,2,4,50.00%,23.53%,0.00%
Jerry Johnson Jr,Short MR,0,2,0.00%,11.76%,NA
Jerry Johnson Jr,Long MR,0,0,NA,0.00%,NA
Jerry Johnson Jr,NBA 3s,1,5,20.00%,29.41%,0.00%
Carlos Curry,Left Wing 3s,0,0,NA,0.00%,NA
Carlos Curry,Above Break,0,0,NA,0.00%,NA
Carlos Curry,Right Wing 3s,0,0,NA,0.00%,NA
Carlos Curry,Rim,2,3,66.67%,33.33%,0.00%
Carlos Curry,Short MR,2,4,50.00%,44.44%,0.00%
Carlos Curry,Long MR,0,2,0.00%,22.22%,NA
Carlos Curry,NBA 3s,0,0,NA,0.00%,NA
Canberk Kus,Left Wing 3s,1,2,50.00%,10.53%,0.00%
Canberk Kus,Above Break,1,4,25.00%,21.05%,0.00%
Canberk Kus,Right Wing 3s,0,1,0.00%,5.26%,NA
Canberk Kus,Rim,3,6,50.00%,31.58%,0.00%
Canberk Kus,Short MR,0,2,0.00%,10.53%,NA
Canberk Kus,Long MR,1,4,25.00%,21.05%,0.00%
Canberk Kus,NBA 3s,1,3,33.33%,15.79%,0.00%
Franco Miller Jr,Left Wing 3s,0,1,0.00%,8.33%,NA
Franco Miller Jr,Above Break,1,8,12.50%,66.67%,0.00%
Franco Miller Jr,Right Wing 3s,0,1,0.00%,8.33%,NA
Franco Miller Jr,Rim,0,0,NA,0.00%,NA
Franco Miller Jr,Short MR,1,1,100.00%,8.33%,0.00%
Franco Miller Jr,Long MR,0,1,0.00%,8.33%,NA
Franco Miller Jr,NBA 3s,1,7,14.29%,58.33%,0.00%
Antavion Collum,Left Wing 3s,0,0,NA,0.00%,NA
Antavion Collum,Above Break,2,11,18.18%,73.33%,50.00%
Antavion Collum,Right Wing 3s,0,0,NA,0.00%,NA
Antavion Collum,Rim,0,0,NA,0.00%,NA
Antavion Collum,Short MR,0,1,0.00%,6.67%,NA
Antavion Collum,Long MR,2,3,66.67%,20.00%,0.00%
Antavion Collum,NBA 3s,2,8,25.00%,53.33%,50.00%
JJ Matthews,Left Wing 3s,0,0,NA,0.00%,NA
JJ Matthews,Above Break,0,0,NA,0.00%,NA
JJ Matthews,Right Wing 3s,0,0,NA,0.00%,NA
JJ Matthews,Rim,3,3,100.00%,25.00%,0.00%
JJ Matthews,Short MR,4,6,66.67%,50.00%,0.00%
JJ Matthews,Long MR,0,3,0.00%,25.00%,NA
JJ Matthews,NBA 3s,0,0,NA,0.00%,NA
Austin Crowley,Left Wing 3s,3,7,42.86%,15.56%,33.33%
Austin Crowley,Above Break,4,9,44.44%,20.00%,50.00%
Austin Crowley,Right Wing 3s,1,6,16.67%,13.33%,0.00%
Austin Crowley,Rim,9,15,60.00%,33.33%,33.33%
Austin Crowley,Short MR,1,3,33.33%,6.67%,0.00%
Austin Crowley,Long MR,2,5,40.00%,11.11%,0.00%
Austin Crowley,NBA 3s,5,15,33.33%,33.33%,40.00%
Luis Rodriguez,Left Wing 3s,0,1,0.00%,4.17%,NA
Luis Rodriguez,Above Break,0,6,0.00%,25.00%,NA
Luis Rodriguez,Right Wing 3s,0,0,NA,0.00%,NA
Luis Rodriguez,Rim,7,10,70.00%,41.67%,0.00%
Luis Rodriguez,Short MR,0,1,0.00%,4.17%,NA
Luis Rodriguez,Long MR,2,6,33.33%,25.00%,0.00%
Luis Rodriguez,NBA 3s,0,5,0.00%,20.83%,NA
Kobe Wilson,Left Wing 3s,0,0,NA,0.00%,NA
Kobe Wilson,Above Break,1,2,50.00%,33.33%,0.00%
Kobe Wilson,Right Wing 3s,0,1,0.00%,16.67%,NA
Kobe Wilson,Rim,0,0,NA,0.00%,NA
Kobe Wilson,Short MR,0,0,NA,0.00%,NA
Kobe Wilson,Long MR,1,3,33.33%,50.00%,0.00%
Kobe Wilson,NBA 3s,1,2,50.00%,33.33%,0.00%
Antwon Jackson,Left Wing 3s,0,0,NA,0.00%,NA
Antwon Jackson,Above Break,0,0,NA,0.00%,NA
Antwon Jackson,Right Wing 3s,0,0,NA,0.00%,NA
Antwon Jackson,Rim,0,1,0.00%,25.00%,NA
Antwon Jackson,Short MR,1,3,33.33%,75.00%,0.00%
Antwon Jackson,Long MR,0,0,NA,0.00%,NA
Antwon Jackson,NBA 3s,0,0,NA,0.00%,NA
KJ Buffen,Left Wing 3s,0,3,0.00%,3.03%,NA
KJ Buffen,Above Break,4,9,44.44%,9.09%,25.00%
KJ Buffen,Right Wing 3s,0,1,0.00%,1.01%,NA
KJ Buffen,Rim,29,51,56.86%,51.52%,20.69%
KJ Buffen,Short MR,8,17,47.06%,17.17%,0.00%
KJ Buffen,Long MR,10,18,55.56%,18.18%,10.00%
KJ Buffen,NBA 3s,3,7,42.86%,7.07%,0.00%
Khadim Sy,Left Wing 3s,0,0,NA,0.00%,NA
Khadim Sy,Above Break,4,11,36.36%,11.96%,25.00%
Khadim Sy,Right Wing 3s,0,3,0.00%,3.26%,NA
Khadim Sy,Rim,36,52,69.23%,56.52%,38.89%
Khadim Sy,Short MR,1,12,8.33%,13.04%,0.00%
Khadim Sy,Long MR,7,14,50.00%,15.22%,71.43%
Khadim Sy,NBA 3s,3,7,42.86%,7.61%,0.00%
Devontae Shuler,Left Wing 3s,3,8,37.50%,5.71%,0.00%
Devontae Shuler,Above Break,15,40,37.50%,28.57%,26.67%
Devontae Shuler,Right Wing 3s,2,9,22.22%,6.43%,0.00%
Devontae Shuler,Rim,17,31,54.84%,22.14%,11.76%
Devontae Shuler,Short MR,7,19,36.84%,13.57%,14.29%
Devontae Shuler,Long MR,12,33,36.36%,23.57%,16.67%
Devontae Shuler,NBA 3s,12,32,37.50%,22.86%,16.67%
Sammy Hunter,Left Wing 3s,0,0,NA,0.00%,NA
Sammy Hunter,Above Break,0,4,0.00%,10.00%,NA
Sammy Hunter,Right Wing 3s,1,2,50.00%,5.00%,100.00%
Sammy Hunter,Rim,7,12,58.33%,30.00%,42.86%
Sammy Hunter,Short MR,4,10,40.00%,25.00%,0.00%
Sammy Hunter,Long MR,5,12,41.67%,30.00%,20.00%
Sammy Hunter,NBA 3s,0,5,0.00%,12.50%,NA
Breein Tyree,Left Wing 3s,3,13,23.08%,6.57%,66.67%
Breein Tyree,Above Break,22,61,36.07%,30.81%,63.64%
Breein Tyree,Right Wing 3s,7,19,36.84%,9.60%,28.57%
Breein Tyree,Rim,31,52,59.62%,26.26%,6.45%
Breein Tyree,Short MR,3,10,30.00%,5.05%,0.00%
Breein Tyree,Long MR,17,43,39.53%,21.72%,17.65%
Breein Tyree,NBA 3s,23,64,35.94%,32.32%,65.22%
Marquis Eaton,Left Wing 3s,1,1,100.00%,6.25%,0.00%
Marquis Eaton,Above Break,0,2,0.00%,12.50%,NA
Marquis Eaton,Right Wing 3s,2,4,50.00%,25.00%,0.00%
Marquis Eaton,Rim,0,0,NA,0.00%,NA
Marquis Eaton,Short MR,3,6,50.00%,37.50%,0.00%
Marquis Eaton,Long MR,0,3,0.00%,18.75%,NA
Marquis Eaton,NBA 3s,1,3,33.33%,18.75%,0.00%
Christian Willis,Left Wing 3s,0,0,NA,0.00%,NA
Christian Willis,Above Break,0,1,0.00%,20.00%,NA
Christian Willis,Right Wing 3s,1,1,100.00%,20.00%,0.00%
Christian Willis,Rim,0,1,0.00%,20.00%,NA
Christian Willis,Short MR,1,2,50.00%,40.00%,0.00%
Christian Willis,Long MR,0,0,NA,0.00%,NA
Christian Willis,NBA 3s,0,1,0.00%,20.00%,NA
Malik Brevard,Left Wing 3s,0,0,NA,0.00%,NA
Malik Brevard,Above Break,0,0,NA,0.00%,NA
Malik Brevard,Right Wing 3s,0,0,NA,0.00%,NA
Malik Brevard,Rim,4,4,100.00%,80.00%,0.00%
Malik Brevard,Short MR,0,0,NA,0.00%,NA
Malik Brevard,Long MR,0,1,0.00%,20.00%,NA
Malik Brevard,NBA 3s,0,0,NA,0.00%,NA
KJ Smith,Left Wing 3s,1,4,25.00%,23.53%,100.00%
KJ Smith,Above Break,0,5,0.00%,29.41%,NA
KJ Smith,Right Wing 3s,0,1,0.00%,5.88%,NA
KJ Smith,Rim,3,3,100.00%,17.65%,0.00%
KJ Smith,Short MR,0,2,0.00%,11.76%,NA
KJ Smith,Long MR,0,2,0.00%,11.76%,NA
KJ Smith,NBA 3s,1,7,14.29%,41.18%,100.00%
Brent Jenkins,Left Wing 3s,0,0,NA,0.00%,NA
Brent Jenkins,Above Break,0,1,0.00%,100.00%,NA
Brent Jenkins,Right Wing 3s,0,0,NA,0.00%,NA
Brent Jenkins,Rim,0,0,NA,0.00%,NA
Brent Jenkins,Short MR,0,0,NA,0.00%,NA
Brent Jenkins,Long MR,0,0,NA,0.00%,NA
Brent Jenkins,NBA 3s,0,1,0.00%,100.00%,NA
Ryan McAdoo,Left Wing 3s,0,0,NA,0.00%,NA
Ryan McAdoo,Above Break,0,0,NA,0.00%,NA
Ryan McAdoo,Right Wing 3s,0,0,NA,0.00%,NA
Ryan McAdoo,Rim,0,0,NA,0.00%,NA
Ryan McAdoo,Short MR,0,0,NA,0.00%,NA
Ryan McAdoo,Long MR,0,1,0.00%,100.00%,NA
Ryan McAdoo,NBA 3s,0,0,NA,0.00%,NA
Shea Rush,Left Wing 3s,0,1,0.00%,20.00%,NA
Shea Rush,Above Break,1,2,50.00%,40.00%,100.00%
Shea Rush,Right Wing 3s,1,1,100.00%,20.00%,100.00%
Shea Rush,Rim,0,0,NA,0.00%,NA
